1,r13_111_iy_06953_pad60.wav,IY
2,r13_117_iy_07008_pad60.wav,IY
3,r13_118_iy_07034_pad60.wav,IY
4,r13_119_iy_07067_pad60.wav,IY
5,r13_127_iy_07242_pad60.wav,IY
6,r13_128_iy_07269_pad60.wav,IY
7,r13_132_iy_07351_pad60.wav,IY
8,r13_133_iy_07379_pad60.wav,IY
9,r13_145_iy_07542_pad60.wav,IY
10,r13_150_iy_07616_pad60.wav,IY
11,r13_150_iy_07628_pad60.wav,IY
12,r13_158_iy_07715_pad60.wav,IY
13,r13_159_iy_07726_pad60.wav,IY
14,r13_162_iy_07739_pad60.wav,IY
15,r13_165_iy_07805_pad60.wav,IY
16,r13_166_iy_07820_pad60.wav,IY
17,r13_166_iy_07843_pad60.wav,IY
18,r13_175_iy_07917_pad60.wav,IY
19,r13_181_iy_07989_pad60.wav,IY
20,r13_189_iy_08103_pad60.wav,IY
21,r13_195_iy_08168_pad60.wav,IY
22,r13_195_iy_08174_pad60.wav,IY
23,r13_197_iy_08199_pad60.wav,IY
24,r13_197_iy_08205_pad60.wav,IY
25,r13_198_iy_08230_pad60.wav,IY
26,r13_198_iy_08236_pad60.wav,IY
27,r13_201_iy_08284_pad60.wav,IY
28,r13_202_iy_08307_pad60.wav,IY
29,r13_206_iy_08365_pad60.wav,IY
30,r13_206_iy_08369_pad60.wav,IY
31,r13_208_iy_08407_pad60.wav,IY
32,r13_221_iy_08673_pad60.wav,IY
33,r13_223_iy_08743_pad60.wav,IY
34,r13_226_iy_08783_pad60.wav,IY
35,r13_232_iy_08871_pad60.wav,IY
36,r13_236_iy_08922_pad60.wav,IY
37,r13_239_iy_08953_pad60.wav,IY
38,r13_242_iy_08983_pad60.wav,IY
39,r13_270_iy_09239_pad60.wav,IY
40,r13_275_iy_09279_pad60.wav,IY
41,r13_276_iy_09310_pad60.wav,IY
42,r13_286_iy_09429_pad60.wav,IY
43,r13_33_iy_05753_pad60.wav,IY
44,r13_365_iy_10345_pad60.wav,IY
45,r13_37_iy_05845_pad60.wav,IY
46,r13_381_iy_10615_pad60.wav,IY
47,r13_38_iy_05860_pad60.wav,IY
48,r13_393_iy_10812_pad60.wav,IY
49,r13_393_iy_10820_pad60.wav,IY
50,r13_399_iy_10990_pad60.wav,IY
51,r13_408_iy_11175_pad60.wav,IY
52,r13_409_iy_11188_pad60.wav,IY
53,r13_40_iy_05929_pad60.wav,IY
54,r13_410_iy_11197_pad60.wav,IY
55,r13_416_iy_11297_pad60.wav,IY
56,r13_416_iy_11307_pad60.wav,IY
57,r13_418_iy_11318_pad60.wav,IY
58,r13_41_iy_05947_pad60.wav,IY
59,r13_41_iy_05959_pad60.wav,IY
60,r13_422_iy_11438_pad60.wav,IY
61,r13_426_iy_11492_pad60.wav,IY
62,r13_427_iy_11504_pad60.wav,IY
63,r13_42_iy_05977_pad60.wav,IY
64,r13_432_iy_11539_pad60.wav,IY
65,r13_436_iy_11624_pad60.wav,IY
66,r13_43_iy_05987_pad60.wav,IY
67,r13_442_iy_11723_pad60.wav,IY
68,r13_442_iy_11729_pad60.wav,IY
69,r13_443_iy_11765_pad60.wav,IY
70,r13_443_iy_11771_pad60.wav,IY
71,r13_444_iy_11798_pad60.wav,IY
72,r13_446_iy_11825_pad60.wav,IY
